plan_idx,title,question_idx,steps,question_type,binary_question,why_question,model_name,prompt_key,model_input,model_answer
13,chocolate-chocolate-cake,55,"['Preheat the oven to 180 degrees C / Gas Mark 4.', 'Place the chocolate chips, coffee and water in a microwave safe bowl.', 'Microwave until chocolate is almost melted.', 'Remove and whisk until mixture is smooth.', 'Set aside to cool.', 'Using a hand held mixer, beat butter and margarine together in a large bowl until creamy.', 'Gradually beat in sugar until light and fluffy.', 'Gradually beat in egg yolks one at a time, beating well after each one.', 'Slowly add the flour and beat at a low speed.', 'Add the cooled chocolate to the mix and beat again.', 'In a separate bowl, beat egg whites until foamy.', 'Then increase speed and beat until stiff.', 'Fold egg white mixture, one third at a time, into the chocolate mixture until blended thoroughly.', 'Grease a 23cm springform tin or a cake tin with deep sides.', 'Wrap the bottom of the tin securely with greaseproof paper or foil, so it comes up about 1 .5cm on the sides.', 'Pour the mixture into the cake tin.', 'Bake for I hour.', 'The cake is ready when a skewer inserted about 1 .5cm from the side of the tin comes out clean.', 'Note that the cake is very dense, so the top may crack when baking.', 'Cool in the tin for 10 minutes to allow the cake to set.', 'Then remove from the tin, and allow to cool completely, which may take several hours.', 'Sift icing sugar lightly over the top for decoration.']",dependent_real_after,Must Step 16 happen after Step 11?,Why must Step 16 happen after Step 11?,gpt-4-0613,basic_binary,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the question in one sentence.

Goal: chocolate-chocolate-cake

Procedure:
1. Preheat the oven to 180 degrees C / Gas Mark 4.
2. Place the chocolate chips, coffee and water in a microwave safe bowl.
3. Microwave until chocolate is almost melted.
4. Remove and whisk until mixture is smooth.
5. Set aside to cool.
6. Using a hand held mixer, beat butter and margarine together in a large bowl until creamy.
7. Gradually beat in sugar until light and fluffy.
8. Gradually beat in egg yolks one at a time, beating well after each one.
9. Slowly add the flour and beat at a low speed.
10. Add the cooled chocolate to the mix and beat again.
11. In a separate bowl, beat egg whites until foamy.
12. Then increase speed and beat until stiff.
13. Fold egg white mixture, one third at a time, into the chocolate mixture until blended thoroughly.
14. Grease a 23cm springform tin or a cake tin with deep sides.
15. Wrap the bottom of the tin securely with greaseproof paper or foil, so it comes up about 1 .5cm on the sides.
16. Pour the mixture into the cake tin.
17. Bake for I hour.
18. The cake is ready when a skewer inserted about 1 .5cm from the side of the tin comes out clean.
19. Note that the cake is very dense, so the top may crack when baking.
20. Cool in the tin for 10 minutes to allow the cake to set.
21. Then remove from the tin, and allow to cool completely, which may take several hours.
22. Sift icing sugar lightly over the top for decoration.


Must Step 16 happen after Step 11? Select between yes or no

",Yes
13,chocolate-chocolate-cake,56,"['Preheat the oven to 180 degrees C / Gas Mark 4.', 'Place the chocolate chips, coffee and water in a microwave safe bowl.', 'Microwave until chocolate is almost melted.', 'Remove and whisk until mixture is smooth.', 'Set aside to cool.', 'Using a hand held mixer, beat butter and margarine together in a large bowl until creamy.', 'Gradually beat in sugar until light and fluffy.', 'Gradually beat in egg yolks one at a time, beating well after each one.', 'Slowly add the flour and beat at a low speed.', 'Add the cooled chocolate to the mix and beat again.', 'In a separate bowl, beat egg whites until foamy.', 'Then increase speed and beat until stiff.', 'Fold egg white mixture, one third at a time, into the chocolate mixture until blended thoroughly.', 'Grease a 23cm springform tin or a cake tin with deep sides.', 'Wrap the bottom of the tin securely with greaseproof paper or foil, so it comes up about 1 .5cm on the sides.', 'Pour the mixture into the cake tin.', 'Bake for I hour.', 'The cake is ready when a skewer inserted about 1 .5cm from the side of the tin comes out clean.', 'Note that the cake is very dense, so the top may crack when baking.', 'Cool in the tin for 10 minutes to allow the cake to set.', 'Then remove from the tin, and allow to cool completely, which may take several hours.', 'Sift icing sugar lightly over the top for decoration.']",dependent_real_after,Must Step 22 happen after Step 18?,Why must Step 22 happen after Step 18?,gpt-4-0613,basic_binary,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the question in one sentence.

Goal: chocolate-chocolate-cake

Procedure:
1. Preheat the oven to 180 degrees C / Gas Mark 4.
2. Place the chocolate chips, coffee and water in a microwave safe bowl.
3. Microwave until chocolate is almost melted.
4. Remove and whisk until mixture is smooth.
5. Set aside to cool.
6. Using a hand held mixer, beat butter and margarine together in a large bowl until creamy.
7. Gradually beat in sugar until light and fluffy.
8. Gradually beat in egg yolks one at a time, beating well after each one.
9. Slowly add the flour and beat at a low speed.
10. Add the cooled chocolate to the mix and beat again.
11. In a separate bowl, beat egg whites until foamy.
12. Then increase speed and beat until stiff.
13. Fold egg white mixture, one third at a time, into the chocolate mixture until blended thoroughly.
14. Grease a 23cm springform tin or a cake tin with deep sides.
15. Wrap the bottom of the tin securely with greaseproof paper or foil, so it comes up about 1 .5cm on the sides.
16. Pour the mixture into the cake tin.
17. Bake for I hour.
18. The cake is ready when a skewer inserted about 1 .5cm from the side of the tin comes out clean.
19. Note that the cake is very dense, so the top may crack when baking.
20. Cool in the tin for 10 minutes to allow the cake to set.
21. Then remove from the tin, and allow to cool completely, which may take several hours.
22. Sift icing sugar lightly over the top for decoration.


Must Step 22 happen after Step 18? Select between yes or no

",Yes
13,chocolate-chocolate-cake,57,"['Preheat the oven to 180 degrees C / Gas Mark 4.', 'Place the chocolate chips, coffee and water in a microwave safe bowl.', 'Microwave until chocolate is almost melted.', 'Remove and whisk until mixture is smooth.', 'Set aside to cool.', 'Using a hand held mixer, beat butter and margarine together in a large bowl until creamy.', 'Gradually beat in sugar until light and fluffy.', 'Gradually beat in egg yolks one at a time, beating well after each one.', 'Slowly add the flour and beat at a low speed.', 'Add the cooled chocolate to the mix and beat again.', 'In a separate bowl, beat egg whites until foamy.', 'Then increase speed and beat until stiff.', 'Fold egg white mixture, one third at a time, into the chocolate mixture until blended thoroughly.', 'Grease a 23cm springform tin or a cake tin with deep sides.', 'Wrap the bottom of the tin securely with greaseproof paper or foil, so it comes up about 1 .5cm on the sides.', 'Pour the mixture into the cake tin.', 'Bake for I hour.', 'The cake is ready when a skewer inserted about 1 .5cm from the side of the tin comes out clean.', 'Note that the cake is very dense, so the top may crack when baking.', 'Cool in the tin for 10 minutes to allow the cake to set.', 'Then remove from the tin, and allow to cool completely, which may take several hours.', 'Sift icing sugar lightly over the top for decoration.']",dependent_real_after,Must Step 22 happen after Step 14?,Why must Step 22 happen after Step 14?,gpt-4-0613,basic_binary,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the question in one sentence.

Goal: chocolate-chocolate-cake

Procedure:
1. Preheat the oven to 180 degrees C / Gas Mark 4.
2. Place the chocolate chips, coffee and water in a microwave safe bowl.
3. Microwave until chocolate is almost melted.
4. Remove and whisk until mixture is smooth.
5. Set aside to cool.
6. Using a hand held mixer, beat butter and margarine together in a large bowl until creamy.
7. Gradually beat in sugar until light and fluffy.
8. Gradually beat in egg yolks one at a time, beating well after each one.
9. Slowly add the flour and beat at a low speed.
10. Add the cooled chocolate to the mix and beat again.
11. In a separate bowl, beat egg whites until foamy.
12. Then increase speed and beat until stiff.
13. Fold egg white mixture, one third at a time, into the chocolate mixture until blended thoroughly.
14. Grease a 23cm springform tin or a cake tin with deep sides.
15. Wrap the bottom of the tin securely with greaseproof paper or foil, so it comes up about 1 .5cm on the sides.
16. Pour the mixture into the cake tin.
17. Bake for I hour.
18. The cake is ready when a skewer inserted about 1 .5cm from the side of the tin comes out clean.
19. Note that the cake is very dense, so the top may crack when baking.
20. Cool in the tin for 10 minutes to allow the cake to set.
21. Then remove from the tin, and allow to cool completely, which may take several hours.
22. Sift icing sugar lightly over the top for decoration.


Must Step 22 happen after Step 14? Select between yes or no

",No
14,chocolate-pancake-batter,0,"['Sift the flour and cocoa powder into a bowl.', 'Make a well in the centre and whisk in the beaten eggs.', 'Gradually whisk in milk, melted butter and sugar.', 'For best results, set the pancake batter aside for 20 minutes to rest.', 'Heat a heavy-based non-stick frying pan (about 20-22cm in diameter) over moderate heat.', 'Use a piece of kitchen paper to grease the pan with a little sunflower oil.', 'Use a soup ladle to pour some batter into the middle of the pan, just enough to create a slightly thicker pancake than a crepe.', 'Cook for a minute or so until the pancake edges start to crisp up.', 'Use a palette knife to flip the pancake and cook the other side, about 1 minute.', 'Turn out of the pan and repeat with remaining batter, greasing the pan between pancakes if necessary.', 'Stack the pancakes on top of each other to keep warm.']",dependent_real_after,Must Step 11 happen after Step 10?,Why must Step 11 happen after Step 10?,gpt-4-0613,basic_binary,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the question in one sentence.

Goal: chocolate-pancake-batter

Procedure:
1. Sift the flour and cocoa powder into a bowl.
2. Make a well in the centre and whisk in the beaten eggs.
3. Gradually whisk in milk, melted butter and sugar.
4. For best results, set the pancake batter aside for 20 minutes to rest.
5. Heat a heavy-based non-stick frying pan (about 20-22cm in diameter) over moderate heat.
6. Use a piece of kitchen paper to grease the pan with a little sunflower oil.
7. Use a soup ladle to pour some batter into the middle of the pan, just enough to create a slightly thicker pancake than a crepe.
8. Cook for a minute or so until the pancake edges start to crisp up.
9. Use a palette knife to flip the pancake and cook the other side, about 1 minute.
10. Turn out of the pan and repeat with remaining batter, greasing the pan between pancakes if necessary.
11. Stack the pancakes on top of each other to keep warm.


Must Step 11 happen after Step 10? Select between yes or no

",Yes
14,chocolate-pancake-batter,1,"['Sift the flour and cocoa powder into a bowl.', 'Make a well in the centre and whisk in the beaten eggs.', 'Gradually whisk in milk, melted butter and sugar.', 'For best results, set the pancake batter aside for 20 minutes to rest.', 'Heat a heavy-based non-stick frying pan (about 20-22cm in diameter) over moderate heat.', 'Use a piece of kitchen paper to grease the pan with a little sunflower oil.', 'Use a soup ladle to pour some batter into the middle of the pan, just enough to create a slightly thicker pancake than a crepe.', 'Cook for a minute or so until the pancake edges start to crisp up.', 'Use a palette knife to flip the pancake and cook the other side, about 1 minute.', 'Turn out of the pan and repeat with remaining batter, greasing the pan between pancakes if necessary.', 'Stack the pancakes on top of each other to keep warm.']",dependent_real_after,Must Step 4 happen after Step 3?,Why must Step 4 happen after Step 3?,gpt-4-0613,basic_binary,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the question in one sentence.

Goal: chocolate-pancake-batter

Procedure:
1. Sift the flour and cocoa powder into a bowl.
2. Make a well in the centre and whisk in the beaten eggs.
3. Gradually whisk in milk, melted butter and sugar.
4. For best results, set the pancake batter aside for 20 minutes to rest.
5. Heat a heavy-based non-stick frying pan (about 20-22cm in diameter) over moderate heat.
6. Use a piece of kitchen paper to grease the pan with a little sunflower oil.
7. Use a soup ladle to pour some batter into the middle of the pan, just enough to create a slightly thicker pancake than a crepe.
8. Cook for a minute or so until the pancake edges start to crisp up.
9. Use a palette knife to flip the pancake and cook the other side, about 1 minute.
10. Turn out of the pan and repeat with remaining batter, greasing the pan between pancakes if necessary.
11. Stack the pancakes on top of each other to keep warm.


Must Step 4 happen after Step 3? Select between yes or no

",Yes
14,chocolate-pancake-batter,2,"['Sift the flour and cocoa powder into a bowl.', 'Make a well in the centre and whisk in the beaten eggs.', 'Gradually whisk in milk, melted butter and sugar.', 'For best results, set the pancake batter aside for 20 minutes to rest.', 'Heat a heavy-based non-stick frying pan (about 20-22cm in diameter) over moderate heat.', 'Use a piece of kitchen paper to grease the pan with a little sunflower oil.', 'Use a soup ladle to pour some batter into the middle of the pan, just enough to create a slightly thicker pancake than a crepe.', 'Cook for a minute or so until the pancake edges start to crisp up.', 'Use a palette knife to flip the pancake and cook the other side, about 1 minute.', 'Turn out of the pan and repeat with remaining batter, greasing the pan between pancakes if necessary.', 'Stack the pancakes on top of each other to keep warm.']",dependent_real_after,Must Step 10 happen after Step 3?,Why must Step 10 happen after Step 3?,gpt-4-0613,basic_binary,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the question in one sentence.

Goal: chocolate-pancake-batter

Procedure:
1. Sift the flour and cocoa powder into a bowl.
2. Make a well in the centre and whisk in the beaten eggs.
3. Gradually whisk in milk, melted butter and sugar.
4. For best results, set the pancake batter aside for 20 minutes to rest.
5. Heat a heavy-based non-stick frying pan (about 20-22cm in diameter) over moderate heat.
6. Use a piece of kitchen paper to grease the pan with a little sunflower oil.
7. Use a soup ladle to pour some batter into the middle of the pan, just enough to create a slightly thicker pancake than a crepe.
8. Cook for a minute or so until the pancake edges start to crisp up.
9. Use a palette knife to flip the pancake and cook the other side, about 1 minute.
10. Turn out of the pan and repeat with remaining batter, greasing the pan between pancakes if necessary.
11. Stack the pancakes on top of each other to keep warm.


Must Step 10 happen after Step 3? Select between yes or no

",Yes
14,chocolate-pancake-batter,3,"['Sift the flour and cocoa powder into a bowl.', 'Make a well in the centre and whisk in the beaten eggs.', 'Gradually whisk in milk, melted butter and sugar.', 'For best results, set the pancake batter aside for 20 minutes to rest.', 'Heat a heavy-based non-stick frying pan (about 20-22cm in diameter) over moderate heat.', 'Use a piece of kitchen paper to grease the pan with a little sunflower oil.', 'Use a soup ladle to pour some batter into the middle of the pan, just enough to create a slightly thicker pancake than a crepe.', 'Cook for a minute or so until the pancake edges start to crisp up.', 'Use a palette knife to flip the pancake and cook the other side, about 1 minute.', 'Turn out of the pan and repeat with remaining batter, greasing the pan between pancakes if necessary.', 'Stack the pancakes on top of each other to keep warm.']",dependent_real_after,Must Step 9 happen after Step 3?,Why must Step 9 happen after Step 3?,gpt-4-0613,basic_binary,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the question in one sentence.

Goal: chocolate-pancake-batter

Procedure:
1. Sift the flour and cocoa powder into a bowl.
2. Make a well in the centre and whisk in the beaten eggs.
3. Gradually whisk in milk, melted butter and sugar.
4. For best results, set the pancake batter aside for 20 minutes to rest.
5. Heat a heavy-based non-stick frying pan (about 20-22cm in diameter) over moderate heat.
6. Use a piece of kitchen paper to grease the pan with a little sunflower oil.
7. Use a soup ladle to pour some batter into the middle of the pan, just enough to create a slightly thicker pancake than a crepe.
8. Cook for a minute or so until the pancake edges start to crisp up.
9. Use a palette knife to flip the pancake and cook the other side, about 1 minute.
10. Turn out of the pan and repeat with remaining batter, greasing the pan between pancakes if necessary.
11. Stack the pancakes on top of each other to keep warm.


Must Step 9 happen after Step 3? Select between yes or no

",Yes
14,chocolate-pancake-batter,4,"['Sift the flour and cocoa powder into a bowl.', 'Make a well in the centre and whisk in the beaten eggs.', 'Gradually whisk in milk, melted butter and sugar.', 'For best results, set the pancake batter aside for 20 minutes to rest.', 'Heat a heavy-based non-stick frying pan (about 20-22cm in diameter) over moderate heat.', 'Use a piece of kitchen paper to grease the pan with a little sunflower oil.', 'Use a soup ladle to pour some batter into the middle of the pan, just enough to create a slightly thicker pancake than a crepe.', 'Cook for a minute or so until the pancake edges start to crisp up.', 'Use a palette knife to flip the pancake and cook the other side, about 1 minute.', 'Turn out of the pan and repeat with remaining batter, greasing the pan between pancakes if necessary.', 'Stack the pancakes on top of each other to keep warm.']",dependent_real_after,Must Step 11 happen after Step 3?,Why must Step 11 happen after Step 3?,gpt-4-0613,basic_binary,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the question in one sentence.

Goal: chocolate-pancake-batter

Procedure:
1. Sift the flour and cocoa powder into a bowl.
2. Make a well in the centre and whisk in the beaten eggs.
3. Gradually whisk in milk, melted butter and sugar.
4. For best results, set the pancake batter aside for 20 minutes to rest.
5. Heat a heavy-based non-stick frying pan (about 20-22cm in diameter) over moderate heat.
6. Use a piece of kitchen paper to grease the pan with a little sunflower oil.
7. Use a soup ladle to pour some batter into the middle of the pan, just enough to create a slightly thicker pancake than a crepe.
8. Cook for a minute or so until the pancake edges start to crisp up.
9. Use a palette knife to flip the pancake and cook the other side, about 1 minute.
10. Turn out of the pan and repeat with remaining batter, greasing the pan between pancakes if necessary.
11. Stack the pancakes on top of each other to keep warm.


Must Step 11 happen after Step 3? Select between yes or no

",No
14,chocolate-pancake-batter,5,"['Sift the flour and cocoa powder into a bowl.', 'Make a well in the centre and whisk in the beaten eggs.', 'Gradually whisk in milk, melted butter and sugar.', 'For best results, set the pancake batter aside for 20 minutes to rest.', 'Heat a heavy-based non-stick frying pan (about 20-22cm in diameter) over moderate heat.', 'Use a piece of kitchen paper to grease the pan with a little sunflower oil.', 'Use a soup ladle to pour some batter into the middle of the pan, just enough to create a slightly thicker pancake than a crepe.', 'Cook for a minute or so until the pancake edges start to crisp up.', 'Use a palette knife to flip the pancake and cook the other side, about 1 minute.', 'Turn out of the pan and repeat with remaining batter, greasing the pan between pancakes if necessary.', 'Stack the pancakes on top of each other to keep warm.']",dependent_real_after,Must Step 8 happen after Step 3?,Why must Step 8 happen after Step 3?,gpt-4-0613,basic_binary,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the question in one sentence.

Goal: chocolate-pancake-batter

Procedure:
1. Sift the flour and cocoa powder into a bowl.
2. Make a well in the centre and whisk in the beaten eggs.
3. Gradually whisk in milk, melted butter and sugar.
4. For best results, set the pancake batter aside for 20 minutes to rest.
5. Heat a heavy-based non-stick frying pan (about 20-22cm in diameter) over moderate heat.
6. Use a piece of kitchen paper to grease the pan with a little sunflower oil.
7. Use a soup ladle to pour some batter into the middle of the pan, just enough to create a slightly thicker pancake than a crepe.
8. Cook for a minute or so until the pancake edges start to crisp up.
9. Use a palette knife to flip the pancake and cook the other side, about 1 minute.
10. Turn out of the pan and repeat with remaining batter, greasing the pan between pancakes if necessary.
11. Stack the pancakes on top of each other to keep warm.


Must Step 8 happen after Step 3? Select between yes or no

",Yes
14,chocolate-pancake-batter,6,"['Sift the flour and cocoa powder into a bowl.', 'Make a well in the centre and whisk in the beaten eggs.', 'Gradually whisk in milk, melted butter and sugar.', 'For best results, set the pancake batter aside for 20 minutes to rest.', 'Heat a heavy-based non-stick frying pan (about 20-22cm in diameter) over moderate heat.', 'Use a piece of kitchen paper to grease the pan with a little sunflower oil.', 'Use a soup ladle to pour some batter into the middle of the pan, just enough to create a slightly thicker pancake than a crepe.', 'Cook for a minute or so until the pancake edges start to crisp up.', 'Use a palette knife to flip the pancake and cook the other side, about 1 minute.', 'Turn out of the pan and repeat with remaining batter, greasing the pan between pancakes if necessary.', 'Stack the pancakes on top of each other to keep warm.']",dependent_real_after,Must Step 9 happen after Step 5?,Why must Step 9 happen after Step 5?,gpt-4-0613,basic_binary,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the question in one sentence.

Goal: chocolate-pancake-batter

Procedure:
1. Sift the flour and cocoa powder into a bowl.
2. Make a well in the centre and whisk in the beaten eggs.
3. Gradually whisk in milk, melted butter and sugar.
4. For best results, set the pancake batter aside for 20 minutes to rest.
5. Heat a heavy-based non-stick frying pan (about 20-22cm in diameter) over moderate heat.
6. Use a piece of kitchen paper to grease the pan with a little sunflower oil.
7. Use a soup ladle to pour some batter into the middle of the pan, just enough to create a slightly thicker pancake than a crepe.
8. Cook for a minute or so until the pancake edges start to crisp up.
9. Use a palette knife to flip the pancake and cook the other side, about 1 minute.
10. Turn out of the pan and repeat with remaining batter, greasing the pan between pancakes if necessary.
11. Stack the pancakes on top of each other to keep warm.


Must Step 9 happen after Step 5? Select between yes or no

",Yes
14,chocolate-pancake-batter,7,"['Sift the flour and cocoa powder into a bowl.', 'Make a well in the centre and whisk in the beaten eggs.', 'Gradually whisk in milk, melted butter and sugar.', 'For best results, set the pancake batter aside for 20 minutes to rest.', 'Heat a heavy-based non-stick frying pan (about 20-22cm in diameter) over moderate heat.', 'Use a piece of kitchen paper to grease the pan with a little sunflower oil.', 'Use a soup ladle to pour some batter into the middle of the pan, just enough to create a slightly thicker pancake than a crepe.', 'Cook for a minute or so until the pancake edges start to crisp up.', 'Use a palette knife to flip the pancake and cook the other side, about 1 minute.', 'Turn out of the pan and repeat with remaining batter, greasing the pan between pancakes if necessary.', 'Stack the pancakes on top of each other to keep warm.']",dependent_real_after,Must Step 6 happen after Step 5?,Why must Step 6 happen after Step 5?,gpt-4-0613,basic_binary,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the question in one sentence.

Goal: chocolate-pancake-batter

Procedure:
1. Sift the flour and cocoa powder into a bowl.
2. Make a well in the centre and whisk in the beaten eggs.
3. Gradually whisk in milk, melted butter and sugar.
4. For best results, set the pancake batter aside for 20 minutes to rest.
5. Heat a heavy-based non-stick frying pan (about 20-22cm in diameter) over moderate heat.
6. Use a piece of kitchen paper to grease the pan with a little sunflower oil.
7. Use a soup ladle to pour some batter into the middle of the pan, just enough to create a slightly thicker pancake than a crepe.
8. Cook for a minute or so until the pancake edges start to crisp up.
9. Use a palette knife to flip the pancake and cook the other side, about 1 minute.
10. Turn out of the pan and repeat with remaining batter, greasing the pan between pancakes if necessary.
11. Stack the pancakes on top of each other to keep warm.


Must Step 6 happen after Step 5? Select between yes or no

",Yes
14,chocolate-pancake-batter,8,"['Sift the flour and cocoa powder into a bowl.', 'Make a well in the centre and whisk in the beaten eggs.', 'Gradually whisk in milk, melted butter and sugar.', 'For best results, set the pancake batter aside for 20 minutes to rest.', 'Heat a heavy-based non-stick frying pan (about 20-22cm in diameter) over moderate heat.', 'Use a piece of kitchen paper to grease the pan with a little sunflower oil.', 'Use a soup ladle to pour some batter into the middle of the pan, just enough to create a slightly thicker pancake than a crepe.', 'Cook for a minute or so until the pancake edges start to crisp up.', 'Use a palette knife to flip the pancake and cook the other side, about 1 minute.', 'Turn out of the pan and repeat with remaining batter, greasing the pan between pancakes if necessary.', 'Stack the pancakes on top of each other to keep warm.']",dependent_real_after,Must Step 7 happen after Step 5?,Why must Step 7 happen after Step 5?,gpt-4-0613,basic_binary,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the question in one sentence.

Goal: chocolate-pancake-batter

Procedure:
1. Sift the flour and cocoa powder into a bowl.
2. Make a well in the centre and whisk in the beaten eggs.
3. Gradually whisk in milk, melted butter and sugar.
4. For best results, set the pancake batter aside for 20 minutes to rest.
5. Heat a heavy-based non-stick frying pan (about 20-22cm in diameter) over moderate heat.
6. Use a piece of kitchen paper to grease the pan with a little sunflower oil.
7. Use a soup ladle to pour some batter into the middle of the pan, just enough to create a slightly thicker pancake than a crepe.
8. Cook for a minute or so until the pancake edges start to crisp up.
9. Use a palette knife to flip the pancake and cook the other side, about 1 minute.
10. Turn out of the pan and repeat with remaining batter, greasing the pan between pancakes if necessary.
11. Stack the pancakes on top of each other to keep warm.


Must Step 7 happen after Step 5? Select between yes or no

",Yes
14,chocolate-pancake-batter,9,"['Sift the flour and cocoa powder into a bowl.', 'Make a well in the centre and whisk in the beaten eggs.', 'Gradually whisk in milk, melted butter and sugar.', 'For best results, set the pancake batter aside for 20 minutes to rest.', 'Heat a heavy-based non-stick frying pan (about 20-22cm in diameter) over moderate heat.', 'Use a piece of kitchen paper to grease the pan with a little sunflower oil.', 'Use a soup ladle to pour some batter into the middle of the pan, just enough to create a slightly thicker pancake than a crepe.', 'Cook for a minute or so until the pancake edges start to crisp up.', 'Use a palette knife to flip the pancake and cook the other side, about 1 minute.', 'Turn out of the pan and repeat with remaining batter, greasing the pan between pancakes if necessary.', 'Stack the pancakes on top of each other to keep warm.']",dependent_real_after,Must Step 11 happen after Step 9?,Why must Step 11 happen after Step 9?,gpt-4-0613,basic_binary,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the question in one sentence.

Goal: chocolate-pancake-batter

Procedure:
1. Sift the flour and cocoa powder into a bowl.
2. Make a well in the centre and whisk in the beaten eggs.
3. Gradually whisk in milk, melted butter and sugar.
4. For best results, set the pancake batter aside for 20 minutes to rest.
5. Heat a heavy-based non-stick frying pan (about 20-22cm in diameter) over moderate heat.
6. Use a piece of kitchen paper to grease the pan with a little sunflower oil.
7. Use a soup ladle to pour some batter into the middle of the pan, just enough to create a slightly thicker pancake than a crepe.
8. Cook for a minute or so until the pancake edges start to crisp up.
9. Use a palette knife to flip the pancake and cook the other side, about 1 minute.
10. Turn out of the pan and repeat with remaining batter, greasing the pan between pancakes if necessary.
11. Stack the pancakes on top of each other to keep warm.


Must Step 11 happen after Step 9? Select between yes or no

",Yes
14,chocolate-pancake-batter,10,"['Sift the flour and cocoa powder into a bowl.', 'Make a well in the centre and whisk in the beaten eggs.', 'Gradually whisk in milk, melted butter and sugar.', 'For best results, set the pancake batter aside for 20 minutes to rest.', 'Heat a heavy-based non-stick frying pan (about 20-22cm in diameter) over moderate heat.', 'Use a piece of kitchen paper to grease the pan with a little sunflower oil.', 'Use a soup ladle to pour some batter into the middle of the pan, just enough to create a slightly thicker pancake than a crepe.', 'Cook for a minute or so until the pancake edges start to crisp up.', 'Use a palette knife to flip the pancake and cook the other side, about 1 minute.', 'Turn out of the pan and repeat with remaining batter, greasing the pan between pancakes if necessary.', 'Stack the pancakes on top of each other to keep warm.']",dependent_real_after,Must Step 11 happen after Step 1?,Why must Step 11 happen after Step 1?,gpt-4-0613,basic_binary,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the question in one sentence.

Goal: chocolate-pancake-batter

Procedure:
1. Sift the flour and cocoa powder into a bowl.
2. Make a well in the centre and whisk in the beaten eggs.
3. Gradually whisk in milk, melted butter and sugar.
4. For best results, set the pancake batter aside for 20 minutes to rest.
5. Heat a heavy-based non-stick frying pan (about 20-22cm in diameter) over moderate heat.
6. Use a piece of kitchen paper to grease the pan with a little sunflower oil.
7. Use a soup ladle to pour some batter into the middle of the pan, just enough to create a slightly thicker pancake than a crepe.
8. Cook for a minute or so until the pancake edges start to crisp up.
9. Use a palette knife to flip the pancake and cook the other side, about 1 minute.
10. Turn out of the pan and repeat with remaining batter, greasing the pan between pancakes if necessary.
11. Stack the pancakes on top of each other to keep warm.


Must Step 11 happen after Step 1? Select between yes or no

",No
14,chocolate-pancake-batter,11,"['Sift the flour and cocoa powder into a bowl.', 'Make a well in the centre and whisk in the beaten eggs.', 'Gradually whisk in milk, melted butter and sugar.', 'For best results, set the pancake batter aside for 20 minutes to rest.', 'Heat a heavy-based non-stick frying pan (about 20-22cm in diameter) over moderate heat.', 'Use a piece of kitchen paper to grease the pan with a little sunflower oil.', 'Use a soup ladle to pour some batter into the middle of the pan, just enough to create a slightly thicker pancake than a crepe.', 'Cook for a minute or so until the pancake edges start to crisp up.', 'Use a palette knife to flip the pancake and cook the other side, about 1 minute.', 'Turn out of the pan and repeat with remaining batter, greasing the pan between pancakes if necessary.', 'Stack the pancakes on top of each other to keep warm.']",dependent_real_after,Must Step 4 happen after Step 1?,Why must Step 4 happen after Step 1?,gpt-4-0613,basic_binary,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the question in one sentence.

Goal: chocolate-pancake-batter

Procedure:
1. Sift the flour and cocoa powder into a bowl.
2. Make a well in the centre and whisk in the beaten eggs.
3. Gradually whisk in milk, melted butter and sugar.
4. For best results, set the pancake batter aside for 20 minutes to rest.
5. Heat a heavy-based non-stick frying pan (about 20-22cm in diameter) over moderate heat.
6. Use a piece of kitchen paper to grease the pan with a little sunflower oil.
7. Use a soup ladle to pour some batter into the middle of the pan, just enough to create a slightly thicker pancake than a crepe.
8. Cook for a minute or so until the pancake edges start to crisp up.
9. Use a palette knife to flip the pancake and cook the other side, about 1 minute.
10. Turn out of the pan and repeat with remaining batter, greasing the pan between pancakes if necessary.
11. Stack the pancakes on top of each other to keep warm.


Must Step 4 happen after Step 1? Select between yes or no

",Yes
