plan_idx,title,question_idx,steps,question_type,step_pair_idx_asked_about,binary_question,why_question,model_name,prompt_key,model_input,binary_answer,why_answer,cluster
967,spiced butternut squash soup,967,"['Preheat the oven to 190 C / Gas mark 6.', 'Pour a small layer of water in a baking dish, or a swiss roll tin.', 'Place the squash halves cut side down on the dish.', 'Bake for about 40 minutes, or until a fork can easily pierce the flesh.', 'Cool slightly, then remove the peel.', 'Set aside.', 'Melt the butter in a large pot over medium heat.', 'Add the onion, leek and garlic, and saute for a few minutes, until tender.', 'Pour the chicken stock into the pot.', 'Add the potatoes, and bring to the boil.', 'Cook for about 20 minutes, or until soft.', 'Add the squash, and mash with the potatoes until chunks are small.', 'Use an immersion hand blender to puree the soup, or transfer to a blender or food processor in batches, and puree until smooth.', 'Return to the pot.', 'Season the soup with cayenne pepper, allspice, nutmeg, ginger, salt and pepper, then stir in the sherry, cream and milk.', 'Heat through, but do not boil.', 'Ladle into bowls, and top with a dollop of soured cream if desired.']",nondependent_real_before,"[2, 7]",Must Step 3 happen before Step 8?,Why must Step 3 happen before Step 8?,gpt-3.5-turbo-1106,basic_binary_explain,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the questions.

Goal: spiced butternut squash soup

Procedure:
1. Preheat the oven to 190 C / Gas mark 6.
2. Pour a small layer of water in a baking dish, or a swiss roll tin.
3. Place the squash halves cut side down on the dish.
4. Bake for about 40 minutes, or until a fork can easily pierce the flesh.
5. Cool slightly, then remove the peel.
6. Set aside.
7. Melt the butter in a large pot over medium heat.
8. Add the onion, leek and garlic, and saute for a few minutes, until tender.
9. Pour the chicken stock into the pot.
10. Add the potatoes, and bring to the boil.
11. Cook for about 20 minutes, or until soft.
12. Add the squash, and mash with the potatoes until chunks are small.
13. Use an immersion hand blender to puree the soup, or transfer to a blender or food processor in batches, and puree until smooth.
14. Return to the pot.
15. Season the soup with cayenne pepper, allspice, nutmeg, ginger, salt and pepper, then stir in the sherry, cream and milk.
16. Heat through, but do not boil.
17. Ladle into bowls, and top with a dollop of soured cream if desired.


1. Must Step 3 happen before Step 8?
2. Explain why or why not.

Format your answer as JSON with the key value pairs ""binary_answer"": ""yes/no answer to Q1"", ""why_answer"": ""one sentence answer to Q2""",yes,"Step 3 must happen before Step 8 because the squash needs to be baked and cooled before being added to the pot with the onion, leek, and garlic.",2
968,spiced-guava-cake,968,"['Preheat oven to 180 C / Gas 4.', 'Grease and flour one 23x13cm loaf tin.', 'Sieve together flour, cornflour, nutmeg, bicarbonate of soda, cinnamon and cloves.', 'In another bowl, mix together guava pulp and juice.', 'In another bowl, cream together butter and sugar.', 'Add eggs, one at a time.', 'Add flour mixture and guava mixture alternately to creamed mixture.', 'Pour batter into prepared tin.', 'Bake at 180 C / Gas 4 for 30-35 minutes.']",nondependent_real_before,"[1, 6]",Must Step 2 happen before Step 7?,Why must Step 2 happen before Step 7?,gpt-3.5-turbo-1106,basic_binary_explain,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the questions.

Goal: spiced-guava-cake

Procedure:
1. Preheat oven to 180 C / Gas 4.
2. Grease and flour one 23x13cm loaf tin.
3. Sieve together flour, cornflour, nutmeg, bicarbonate of soda, cinnamon and cloves.
4. In another bowl, mix together guava pulp and juice.
5. In another bowl, cream together butter and sugar.
6. Add eggs, one at a time.
7. Add flour mixture and guava mixture alternately to creamed mixture.
8. Pour batter into prepared tin.
9. Bake at 180 C / Gas 4 for 30-35 minutes.


1. Must Step 2 happen before Step 7?
2. Explain why or why not.

Format your answer as JSON with the key value pairs ""binary_answer"": ""yes/no answer to Q1"", ""why_answer"": ""one sentence answer to Q2""",yes,Step 2 must happen before Step 7 because the tin needs to be prepared before pouring the batter into it.,2
969,balsamic-and-mozzarella-chicken,969,"['Place chicken in a shallow dish or large resealable plastic bag.', 'Pour the vinaigrette over it, cover or seal and marinate in the fridge for 12 to 24 hours.', 'Coat a large frying pan lightly with oil, and set over low heat.', 'Remove the chicken from the marinade and discard the marinade.', 'Saute chicken breast fillets over low heat for about 30 minutes, or until juices run clear.', 'Arrange chicken on a serving platter.', 'Place a generous slice of fresh mozzarella on top of each piece.', 'Place a leaf of basil on top of the cheese, and cover with a slice of tomato.', 'Drizzle balsamic vinegar over the platter, then season with salt and pepper.', 'Serve!']",nondependent_real_before,"[2, 3]",Must Step 3 happen before Step 4?,Why must Step 3 happen before Step 4?,gpt-3.5-turbo-1106,basic_binary_explain,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the questions.

Goal: balsamic-and-mozzarella-chicken

Procedure:
1. Place chicken in a shallow dish or large resealable plastic bag.
2. Pour the vinaigrette over it, cover or seal and marinate in the fridge for 12 to 24 hours.
3. Coat a large frying pan lightly with oil, and set over low heat.
4. Remove the chicken from the marinade and discard the marinade.
5. Saute chicken breast fillets over low heat for about 30 minutes, or until juices run clear.
6. Arrange chicken on a serving platter.
7. Place a generous slice of fresh mozzarella on top of each piece.
8. Place a leaf of basil on top of the cheese, and cover with a slice of tomato.
9. Drizzle balsamic vinegar over the platter, then season with salt and pepper.
10. Serve!


1. Must Step 3 happen before Step 4?
2. Explain why or why not.

Format your answer as JSON with the key value pairs ""binary_answer"": ""yes/no answer to Q1"", ""why_answer"": ""one sentence answer to Q2""",yes,Step 3 must happen before Step 4 because the chicken needs to be sautéed in the pan after being coated with oil.,2
970,cranachan,970,"['Preheat the oven to 180 C / Gas mark 4.', 'Spread oats out in a thin layer on a baking tray.', 'Toast in the oven for about 10 minutes, or until lightly browned.', 'Set aside to cool.', 'Remove them from the tray for faster cooling.', 'In a medium bowl, whip the cream to firm peaks.', 'Gently fold in the icing sugar, vanilla and toasted oats.', 'Spoon into 4 serving bowls, and top with fresh berries.', 'For an extra touch, drizzle some whisky over each serving.', 'Garnish with a mint leaf.']",nondependent_real_before,"[1, 5]",Must Step 2 happen before Step 6?,Why must Step 2 happen before Step 6?,gpt-3.5-turbo-1106,basic_binary_explain,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the questions.

Goal: cranachan

Procedure:
1. Preheat the oven to 180 C / Gas mark 4.
2. Spread oats out in a thin layer on a baking tray.
3. Toast in the oven for about 10 minutes, or until lightly browned.
4. Set aside to cool.
5. Remove them from the tray for faster cooling.
6. In a medium bowl, whip the cream to firm peaks.
7. Gently fold in the icing sugar, vanilla and toasted oats.
8. Spoon into 4 serving bowls, and top with fresh berries.
9. For an extra touch, drizzle some whisky over each serving.
10. Garnish with a mint leaf.


1. Must Step 2 happen before Step 6?
2. Explain why or why not.

Format your answer as JSON with the key value pairs ""binary_answer"": ""yes/no answer to Q1"", ""why_answer"": ""one sentence answer to Q2""",yes,Toasting the oats needs to happen before folding them into the whipped cream.,3
971,chocolate-chocolate-cake,971,"['Preheat the oven to 180 degrees C / Gas Mark 4.', 'Place the chocolate chips, coffee and water in a microwave safe bowl.', 'Microwave until chocolate is almost melted.', 'Remove and whisk until mixture is smooth.', 'Set aside to cool.', 'Using a hand held mixer, beat butter and margarine together in a large bowl until creamy.', 'Gradually beat in sugar until light and fluffy.', 'Gradually beat in egg yolks one at a time, beating well after each one.', 'Slowly add the flour and beat at a low speed.', 'Add the cooled chocolate to the mix and beat again.', 'In a separate bowl, beat egg whites until foamy.', 'Then increase speed and beat until stiff.', 'Fold egg white mixture, one third at a time, into the chocolate mixture until blended thoroughly.', 'Grease a 23cm springform tin or a cake tin with deep sides.', 'Wrap the bottom of the tin securely with greaseproof paper or foil, so it comes up about 1 .5cm on the sides.', 'Pour the mixture into the cake tin.', 'Bake for I hour.', 'The cake is ready when a skewer inserted about 1 .5cm from the side of the tin comes out clean.', 'Note that the cake is very dense, so the top may crack when baking.', 'Cool in the tin for 10 minutes to allow the cake to set.', 'Then remove from the tin, and allow to cool completely, which may take several hours.', 'Sift icing sugar lightly over the top for decoration.']",nondependent_real_before,"[6, 10]",Must Step 7 happen before Step 11?,Why must Step 7 happen before Step 11?,gpt-3.5-turbo-1106,basic_binary_explain,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the questions.

Goal: chocolate-chocolate-cake

Procedure:
1. Preheat the oven to 180 degrees C / Gas Mark 4.
2. Place the chocolate chips, coffee and water in a microwave safe bowl.
3. Microwave until chocolate is almost melted.
4. Remove and whisk until mixture is smooth.
5. Set aside to cool.
6. Using a hand held mixer, beat butter and margarine together in a large bowl until creamy.
7. Gradually beat in sugar until light and fluffy.
8. Gradually beat in egg yolks one at a time, beating well after each one.
9. Slowly add the flour and beat at a low speed.
10. Add the cooled chocolate to the mix and beat again.
11. In a separate bowl, beat egg whites until foamy.
12. Then increase speed and beat until stiff.
13. Fold egg white mixture, one third at a time, into the chocolate mixture until blended thoroughly.
14. Grease a 23cm springform tin or a cake tin with deep sides.
15. Wrap the bottom of the tin securely with greaseproof paper or foil, so it comes up about 1 .5cm on the sides.
16. Pour the mixture into the cake tin.
17. Bake for I hour.
18. The cake is ready when a skewer inserted about 1 .5cm from the side of the tin comes out clean.
19. Note that the cake is very dense, so the top may crack when baking.
20. Cool in the tin for 10 minutes to allow the cake to set.
21. Then remove from the tin, and allow to cool completely, which may take several hours.
22. Sift icing sugar lightly over the top for decoration.


1. Must Step 7 happen before Step 11?
2. Explain why or why not.

Format your answer as JSON with the key value pairs ""binary_answer"": ""yes/no answer to Q1"", ""why_answer"": ""one sentence answer to Q2""",yes,Step 7 must happen before Step 11 because the egg yolks need to be beaten into the butter and sugar mixture before the egg whites are beaten separately.,0
973,fusilli-and-meatballs,973,"['Coat a large saucepan with cooking spray or a teaspoon of olive oil and set over a medium-high heat.', 'Sauté the onion and garlic for about 5 minutes or until soft.', 'Transfer 2 tablespoons of the onion mixture to a large bowl.', 'Set aside.', 'Whiz the tomatoes, with their juice, in a food processor until fairly smooth.', 'Add to the saucepan.', 'Bring to the boil over medium-high heat.', 'Reduce the heat to medium-low.', 'Cover and simmer, stirring often, for 30 minutes.', 'Add the basil and oregano halfway through this time.', 'Process the bread until crumbs form.', 'Add the crumbs, beef, egg, milk and pepper to the onion mixture in the bowl and mix just until blended.', 'Shape into 20 meatballs about 2.5cm (1in) diameter.', 'Coat a frying pan with cooking spray or olive oil and set over medium-high heat.', 'Cook the meatballs, in batches, for about 8 minutes or until browned on all sides.', 'Drain on kitchen paper.', 'Add the meatballs to the tomato sauce.', 'Cover and cook, stirring occasionally, for 20 minutes.', 'Meanwhile, cook the pasta according to the instructions on the packet.', 'Drain and toss with 3 ladlefuls of the sauce in a large heated serving bowl.', 'Spoon the meatballs and remaining sauce over the top, then serve.']",nondependent_real_before,"[6, 12]",Must Step 7 happen before Step 13?,Why must Step 7 happen before Step 13?,gpt-3.5-turbo-1106,basic_binary_explain,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the questions.

Goal: fusilli-and-meatballs

Procedure:
1. Coat a large saucepan with cooking spray or a teaspoon of olive oil and set over a medium-high heat.
2. Sauté the onion and garlic for about 5 minutes or until soft.
3. Transfer 2 tablespoons of the onion mixture to a large bowl.
4. Set aside.
5. Whiz the tomatoes, with their juice, in a food processor until fairly smooth.
6. Add to the saucepan.
7. Bring to the boil over medium-high heat.
8. Reduce the heat to medium-low.
9. Cover and simmer, stirring often, for 30 minutes.
10. Add the basil and oregano halfway through this time.
11. Process the bread until crumbs form.
12. Add the crumbs, beef, egg, milk and pepper to the onion mixture in the bowl and mix just until blended.
13. Shape into 20 meatballs about 2.5cm (1in) diameter.
14. Coat a frying pan with cooking spray or olive oil and set over medium-high heat.
15. Cook the meatballs, in batches, for about 8 minutes or until browned on all sides.
16. Drain on kitchen paper.
17. Add the meatballs to the tomato sauce.
18. Cover and cook, stirring occasionally, for 20 minutes.
19. Meanwhile, cook the pasta according to the instructions on the packet.
20. Drain and toss with 3 ladlefuls of the sauce in a large heated serving bowl.
21. Spoon the meatballs and remaining sauce over the top, then serve.


1. Must Step 7 happen before Step 13?
2. Explain why or why not.

Format your answer as JSON with the key value pairs ""binary_answer"": ""yes/no answer to Q1"", ""why_answer"": ""one sentence answer to Q2""",yes,The tomato sauce needs to be ready before adding the meatballs to it.,3
974,cloud-bread,974,"['Preheat oven to 150 C / Gas mark 2.', 'Line a baking tray with baking paper.', 'Mix cream cheese and egg yolks together until smooth.', 'Place egg whites and baking powder in a glass, metal, or ceramic bowl;', 'beat together until stiff peaks form.', 'Fold cream cheese and egg yolk mixture gently into egg whites until just combined and light yellow in colour.', 'Spoon the batter onto the prepared baking tray in mounds about 10cm in diameter, flattening peaks with the back of the spoon.', 'Bake in the preheated oven until golden brown, 17 to 20 minutes.']",nondependent_real_before,"[0, 6]",Must Step 1 happen before Step 7?,Why must Step 1 happen before Step 7?,gpt-3.5-turbo-1106,basic_binary_explain,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the questions.

Goal: cloud-bread

Procedure:
1. Preheat oven to 150 C / Gas mark 2.
2. Line a baking tray with baking paper.
3. Mix cream cheese and egg yolks together until smooth.
4. Place egg whites and baking powder in a glass, metal, or ceramic bowl;
5. beat together until stiff peaks form.
6. Fold cream cheese and egg yolk mixture gently into egg whites until just combined and light yellow in colour.
7. Spoon the batter onto the prepared baking tray in mounds about 10cm in diameter, flattening peaks with the back of the spoon.
8. Bake in the preheated oven until golden brown, 17 to 20 minutes.


1. Must Step 1 happen before Step 7?
2. Explain why or why not.

Format your answer as JSON with the key value pairs ""binary_answer"": ""yes/no answer to Q1"", ""why_answer"": ""one sentence answer to Q2""",yes,Step 1 must happen before Step 7 because the oven needs to be preheated before the batter is spooned onto the baking tray.,2
975,green-tofu-curry,975,"['Place water in a medium saucepan, and stir in the rice.', 'Bring to the boil.', 'Cover, reduce heat, and simmer 20 minutes.', 'Remove from heat, cool slightly, and fluff with a fork.', 'Heat the sesame oil in a separate medium saucepan over medium heat.', 'Stir in tofu.', 'Stirring occasionally, fry about 20 minutes, until evenly crisp and lightly browned.', 'Season with salt.', 'In a small saucepan, bring the coconut milk to the boil.', 'Mix in green curry paste.', 'Reduce heat, and simmer 5 minutes.', 'Drizzle generously over the tofu and rice to serve.']",nondependent_real_before,"[2, 10]",Must Step 3 happen before Step 11?,Why must Step 3 happen before Step 11?,gpt-3.5-turbo-1106,basic_binary_explain,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the questions.

Goal: green-tofu-curry

Procedure:
1. Place water in a medium saucepan, and stir in the rice.
2. Bring to the boil.
3. Cover, reduce heat, and simmer 20 minutes.
4. Remove from heat, cool slightly, and fluff with a fork.
5. Heat the sesame oil in a separate medium saucepan over medium heat.
6. Stir in tofu.
7. Stirring occasionally, fry about 20 minutes, until evenly crisp and lightly browned.
8. Season with salt.
9. In a small saucepan, bring the coconut milk to the boil.
10. Mix in green curry paste.
11. Reduce heat, and simmer 5 minutes.
12. Drizzle generously over the tofu and rice to serve.


1. Must Step 3 happen before Step 11?
2. Explain why or why not.

Format your answer as JSON with the key value pairs ""binary_answer"": ""yes/no answer to Q1"", ""why_answer"": ""one sentence answer to Q2""",yes,Step 3 needs to happen before Step 11 because the rice needs to be cooked before the green curry is prepared and drizzled over it.,2
976,almond and apple cake,976,"['Preheat the oven to 170 C / Gas mark 3.', 'Brush around 22cm (base measurement) cake tin with melted butter to grease.', 'Line base and side with baking parchment.', 'Beat butter, caster sugar and vanilla in a bowl for 8 mins or till pale and creamy (by hand or electric beater).', 'Add the eggs, 1 at a time, beating well after each addition.', 'Stir in ground almonds.', 'Add half the flour and half the milk.', 'Use a wooden spoon to stir until well combined.', 'Repeat remaining flour and milk.', 'Arrange the apple, slightly overlapping, over the base of the prepared tin.', 'Spoon mixture into the tin and smooth the surface.', 'Bake in the oven for 30-35 mins or until a skewer inserted into the centre comes out clean.', 'Set aside in the pan for 10 mins to cool slightly before turning onto a serving plate.', 'Serve warm.']",nondependent_real_before,"[2, 3]",Must Step 3 happen before Step 4?,Why must Step 3 happen before Step 4?,gpt-3.5-turbo-1106,basic_binary_explain,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the questions.

Goal: almond and apple cake

Procedure:
1. Preheat the oven to 170 C / Gas mark 3.
2. Brush around 22cm (base measurement) cake tin with melted butter to grease.
3. Line base and side with baking parchment.
4. Beat butter, caster sugar and vanilla in a bowl for 8 mins or till pale and creamy (by hand or electric beater).
5. Add the eggs, 1 at a time, beating well after each addition.
6. Stir in ground almonds.
7. Add half the flour and half the milk.
8. Use a wooden spoon to stir until well combined.
9. Repeat remaining flour and milk.
10. Arrange the apple, slightly overlapping, over the base of the prepared tin.
11. Spoon mixture into the tin and smooth the surface.
12. Bake in the oven for 30-35 mins or until a skewer inserted into the centre comes out clean.
13. Set aside in the pan for 10 mins to cool slightly before turning onto a serving plate.
14. Serve warm.


1. Must Step 3 happen before Step 4?
2. Explain why or why not.

Format your answer as JSON with the key value pairs ""binary_answer"": ""yes/no answer to Q1"", ""why_answer"": ""one sentence answer to Q2""",yes,"Step 3 must happen before Step 4 because the baking parchment needs to be in place before the butter, sugar, and vanilla are beaten together.",2
977,chicken and vegetable pie,977,"['Preheat oven to 220 C / Gas mark 7.', 'In a saucepan, combine chicken, carrots, peas and celery.', 'Add water to cover and boil for 15 minutes.', 'Remove from heat, drain and set aside.', 'In the saucepan over medium heat, cook onion in butter until soft and translucent.', 'Stir in flour, salt, pepper and celery seed.', 'Slowly stir in chicken stock and milk.', 'Simmer over medium-low heat until thick.', 'Remove from heat and set aside.', 'Prepare a 23cm (9 in) pie dish by lining with pastry, reserving pastry to cover.', 'Place the chicken mixture in bottom of the prepared pie dish.', 'Pour hot liquid mixture over.', 'Cover with top pastry, seal edges, and cut away excess pastry.', 'Make several small slits in the top to allow steam to escape.', 'Bake in the preheated oven for 30 to 35 minutes, or until pastry is golden brown and filling is bubbly.', 'Cool for 10 minutes before serving.']",nondependent_real_before,"[0, 11]",Must Step 1 happen before Step 12?,Why must Step 1 happen before Step 12?,gpt-3.5-turbo-1106,basic_binary_explain,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the questions.

Goal: chicken and vegetable pie

Procedure:
1. Preheat oven to 220 C / Gas mark 7.
2. In a saucepan, combine chicken, carrots, peas and celery.
3. Add water to cover and boil for 15 minutes.
4. Remove from heat, drain and set aside.
5. In the saucepan over medium heat, cook onion in butter until soft and translucent.
6. Stir in flour, salt, pepper and celery seed.
7. Slowly stir in chicken stock and milk.
8. Simmer over medium-low heat until thick.
9. Remove from heat and set aside.
10. Prepare a 23cm (9 in) pie dish by lining with pastry, reserving pastry to cover.
11. Place the chicken mixture in bottom of the prepared pie dish.
12. Pour hot liquid mixture over.
13. Cover with top pastry, seal edges, and cut away excess pastry.
14. Make several small slits in the top to allow steam to escape.
15. Bake in the preheated oven for 30 to 35 minutes, or until pastry is golden brown and filling is bubbly.
16. Cool for 10 minutes before serving.


1. Must Step 1 happen before Step 12?
2. Explain why or why not.

Format your answer as JSON with the key value pairs ""binary_answer"": ""yes/no answer to Q1"", ""why_answer"": ""one sentence answer to Q2""",yes,Step 1 must happen before Step 12 because the oven needs to be preheated before the pie is baked.,2
978,spiced-guava-cake,978,"['Preheat oven to 180 C / Gas 4.', 'Grease and flour one 23x13cm loaf tin.', 'Sieve together flour, cornflour, nutmeg, bicarbonate of soda, cinnamon and cloves.', 'In another bowl, mix together guava pulp and juice.', 'In another bowl, cream together butter and sugar.', 'Add eggs, one at a time.', 'Add flour mixture and guava mixture alternately to creamed mixture.', 'Pour batter into prepared tin.', 'Bake at 180 C / Gas 4 for 30-35 minutes.']",nondependent_real_before,"[2, 3]",Must Step 3 happen before Step 4?,Why must Step 3 happen before Step 4?,gpt-3.5-turbo-1106,basic_binary_explain,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the questions.

Goal: spiced-guava-cake

Procedure:
1. Preheat oven to 180 C / Gas 4.
2. Grease and flour one 23x13cm loaf tin.
3. Sieve together flour, cornflour, nutmeg, bicarbonate of soda, cinnamon and cloves.
4. In another bowl, mix together guava pulp and juice.
5. In another bowl, cream together butter and sugar.
6. Add eggs, one at a time.
7. Add flour mixture and guava mixture alternately to creamed mixture.
8. Pour batter into prepared tin.
9. Bake at 180 C / Gas 4 for 30-35 minutes.


1. Must Step 3 happen before Step 4?
2. Explain why or why not.

Format your answer as JSON with the key value pairs ""binary_answer"": ""yes/no answer to Q1"", ""why_answer"": ""one sentence answer to Q2""",yes,"Yes, because the dry ingredients need to be mixed together before being added to the wet ingredients.",3
980,green-tofu-curry,980,"['Place water in a medium saucepan, and stir in the rice.', 'Bring to the boil.', 'Cover, reduce heat, and simmer 20 minutes.', 'Remove from heat, cool slightly, and fluff with a fork.', 'Heat the sesame oil in a separate medium saucepan over medium heat.', 'Stir in tofu.', 'Stirring occasionally, fry about 20 minutes, until evenly crisp and lightly browned.', 'Season with salt.', 'In a small saucepan, bring the coconut milk to the boil.', 'Mix in green curry paste.', 'Reduce heat, and simmer 5 minutes.', 'Drizzle generously over the tofu and rice to serve.']",nondependent_real_before,"[0, 5]",Must Step 1 happen before Step 6?,Why must Step 1 happen before Step 6?,gpt-3.5-turbo-1106,basic_binary_explain,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the questions.

Goal: green-tofu-curry

Procedure:
1. Place water in a medium saucepan, and stir in the rice.
2. Bring to the boil.
3. Cover, reduce heat, and simmer 20 minutes.
4. Remove from heat, cool slightly, and fluff with a fork.
5. Heat the sesame oil in a separate medium saucepan over medium heat.
6. Stir in tofu.
7. Stirring occasionally, fry about 20 minutes, until evenly crisp and lightly browned.
8. Season with salt.
9. In a small saucepan, bring the coconut milk to the boil.
10. Mix in green curry paste.
11. Reduce heat, and simmer 5 minutes.
12. Drizzle generously over the tofu and rice to serve.


1. Must Step 1 happen before Step 6?
2. Explain why or why not.

Format your answer as JSON with the key value pairs ""binary_answer"": ""yes/no answer to Q1"", ""why_answer"": ""one sentence answer to Q2""",yes,Step 1 needs to happen before Step 6 because the rice needs to be cooked before the tofu is fried.,2
982,spiced butternut squash soup,982,"['Preheat the oven to 190 C / Gas mark 6.', 'Pour a small layer of water in a baking dish, or a swiss roll tin.', 'Place the squash halves cut side down on the dish.', 'Bake for about 40 minutes, or until a fork can easily pierce the flesh.', 'Cool slightly, then remove the peel.', 'Set aside.', 'Melt the butter in a large pot over medium heat.', 'Add the onion, leek and garlic, and saute for a few minutes, until tender.', 'Pour the chicken stock into the pot.', 'Add the potatoes, and bring to the boil.', 'Cook for about 20 minutes, or until soft.', 'Add the squash, and mash with the potatoes until chunks are small.', 'Use an immersion hand blender to puree the soup, or transfer to a blender or food processor in batches, and puree until smooth.', 'Return to the pot.', 'Season the soup with cayenne pepper, allspice, nutmeg, ginger, salt and pepper, then stir in the sherry, cream and milk.', 'Heat through, but do not boil.', 'Ladle into bowls, and top with a dollop of soured cream if desired.']",nondependent_real_before,"[2, 10]",Must Step 3 happen before Step 11?,Why must Step 3 happen before Step 11?,gpt-3.5-turbo-1106,basic_binary_explain,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the questions.

Goal: spiced butternut squash soup

Procedure:
1. Preheat the oven to 190 C / Gas mark 6.
2. Pour a small layer of water in a baking dish, or a swiss roll tin.
3. Place the squash halves cut side down on the dish.
4. Bake for about 40 minutes, or until a fork can easily pierce the flesh.
5. Cool slightly, then remove the peel.
6. Set aside.
7. Melt the butter in a large pot over medium heat.
8. Add the onion, leek and garlic, and saute for a few minutes, until tender.
9. Pour the chicken stock into the pot.
10. Add the potatoes, and bring to the boil.
11. Cook for about 20 minutes, or until soft.
12. Add the squash, and mash with the potatoes until chunks are small.
13. Use an immersion hand blender to puree the soup, or transfer to a blender or food processor in batches, and puree until smooth.
14. Return to the pot.
15. Season the soup with cayenne pepper, allspice, nutmeg, ginger, salt and pepper, then stir in the sherry, cream and milk.
16. Heat through, but do not boil.
17. Ladle into bowls, and top with a dollop of soured cream if desired.


1. Must Step 3 happen before Step 11?
2. Explain why or why not.

Format your answer as JSON with the key value pairs ""binary_answer"": ""yes/no answer to Q1"", ""why_answer"": ""one sentence answer to Q2""",yes,The squash needs to be baked and cooled before it can be added to the pot with the potatoes.,3
983,tangy-gammon-in-cider,983,"['Preheat the oven to 200 degrees /gas mark 6.', 'Start by piercing each tomato once and covering with boiling water to loosen the skins.', 'Drain the onions and chop each one in half.', 'Once the tomatoes have been in the water for 5 minutes, drain, then remove the skins and coarsely chop into largish pieces.', 'Put the onions, tomatoes and apples into a casserole dish.', 'Take a gammon steak, lay flat, and spoon some of the mixture into the middle, then wrap the sides of the steak over the top and secure with a small skewer or piece of raw spaghetti.', 'Place in the dish and repeat with the other gammon steaks.', 'Pour cider over the steaks, cover the top with a lid or tin foil.', 'Cook for 1 hour.']",nondependent_real_before,"[0, 3]",Must Step 1 happen before Step 4?,Why must Step 1 happen before Step 4?,gpt-3.5-turbo-1106,basic_binary_explain,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the questions.

Goal: tangy-gammon-in-cider

Procedure:
1. Preheat the oven to 200 degrees /gas mark 6.
2. Start by piercing each tomato once and covering with boiling water to loosen the skins.
3. Drain the onions and chop each one in half.
4. Once the tomatoes have been in the water for 5 minutes, drain, then remove the skins and coarsely chop into largish pieces.
5. Put the onions, tomatoes and apples into a casserole dish.
6. Take a gammon steak, lay flat, and spoon some of the mixture into the middle, then wrap the sides of the steak over the top and secure with a small skewer or piece of raw spaghetti.
7. Place in the dish and repeat with the other gammon steaks.
8. Pour cider over the steaks, cover the top with a lid or tin foil.
9. Cook for 1 hour.


1. Must Step 1 happen before Step 4?
2. Explain why or why not.

Format your answer as JSON with the key value pairs ""binary_answer"": ""yes/no answer to Q1"", ""why_answer"": ""one sentence answer to Q2""",yes,Step 1 needs to happen before Step 4 because the oven needs to be preheated before the tomatoes can be cooked.,2
984,green-tofu-curry,984,"['Place water in a medium saucepan, and stir in the rice.', 'Bring to the boil.', 'Cover, reduce heat, and simmer 20 minutes.', 'Remove from heat, cool slightly, and fluff with a fork.', 'Heat the sesame oil in a separate medium saucepan over medium heat.', 'Stir in tofu.', 'Stirring occasionally, fry about 20 minutes, until evenly crisp and lightly browned.', 'Season with salt.', 'In a small saucepan, bring the coconut milk to the boil.', 'Mix in green curry paste.', 'Reduce heat, and simmer 5 minutes.', 'Drizzle generously over the tofu and rice to serve.']",nondependent_real_before,"[0, 7]",Must Step 1 happen before Step 8?,Why must Step 1 happen before Step 8?,gpt-3.5-turbo-1106,basic_binary_explain,"Given a goal, a procedure to achieve that goal and a question about the steps in the procedure, you are required to answer the questions.

Goal: green-tofu-curry

Procedure:
1. Place water in a medium saucepan, and stir in the rice.
2. Bring to the boil.
3. Cover, reduce heat, and simmer 20 minutes.
4. Remove from heat, cool slightly, and fluff with a fork.
5. Heat the sesame oil in a separate medium saucepan over medium heat.
6. Stir in tofu.
7. Stirring occasionally, fry about 20 minutes, until evenly crisp and lightly browned.
8. Season with salt.
9. In a small saucepan, bring the coconut milk to the boil.
10. Mix in green curry paste.
11. Reduce heat, and simmer 5 minutes.
12. Drizzle generously over the tofu and rice to serve.


1. Must Step 1 happen before Step 8?
2. Explain why or why not.

Format your answer as JSON with the key value pairs ""binary_answer"": ""yes/no answer to Q1"", ""why_answer"": ""one sentence answer to Q2""",yes,Step 1 needs to happen before Step 8 because the rice needs to be cooked before it can be served with the curry.,2
